dataset	query_id	relevant_count	eos_any_miss_at_10	external_both_hit_at_10	external_both_hit_at_1	external_same_top1_doc	source_first_relevant_ranks	source_ndcg_at_10	source_recall_at_100	source_top1_doc_ids
fiqa	7124	4	True	True	True	True	"{""bm25"": 11, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 30, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.5294362295028774, ""qwen3"": 0.7095272044910246}"	"{""bm25"": 0.25, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.25, ""mxbai"": 0.75, ""qwen3"": 0.75}"	"{""bm25"": ""251100"", ""eos_compact_q4_fp16_o200"": ""45218"", ""eos_dense"": ""45218"", ""hybrid_minmax_blend_a050"": ""45218"", ""mxbai"": ""558617"", ""qwen3"": ""558617""}"
fiqa	7141	2	True	False	False	True	"{""bm25"": 70, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 12, ""qwen3"": 35}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.5, ""qwen3"": 1.0}"	"{""bm25"": ""243714"", ""eos_compact_q4_fp16_o200"": ""507828"", ""eos_dense"": ""507828"", ""hybrid_minmax_blend_a050"": ""507828"", ""mxbai"": ""238474"", ""qwen3"": ""238474""}"
fiqa	7145	3	True	True	False	True	"{""bm25"": 57, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 100, ""mxbai"": 2, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.4441228664487979, ""qwen3"": 0.2960819109658653}"	"{""bm25"": 0.3333333333333333, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.3333333333333333, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""205280"", ""eos_compact_q4_fp16_o200"": ""315044"", ""eos_dense"": ""315044"", ""hybrid_minmax_blend_a050"": ""205280"", ""mxbai"": ""454596"", ""qwen3"": ""454596""}"
fiqa	7178	1	True	True	False	False	"{""bm25"": 71, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 2, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6309297535714574, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""597519"", ""eos_compact_q4_fp16_o200"": ""440370"", ""eos_dense"": ""440370"", ""hybrid_minmax_blend_a050"": ""440370"", ""mxbai"": ""451429"", ""qwen3"": ""401329""}"
fiqa	7188	1	True	True	False	True	"{""bm25"": 25, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 39, ""mxbai"": 2, ""qwen3"": 7}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.6309297535714574, ""qwen3"": 0.3333333333333333}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""179093"", ""eos_compact_q4_fp16_o200"": ""50726"", ""eos_dense"": ""50726"", ""hybrid_minmax_blend_a050"": ""50726"", ""mxbai"": ""60166"", ""qwen3"": ""60166""}"
fiqa	7205	1	True	True	True	True	"{""bm25"": 12, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 21, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""431946"", ""eos_compact_q4_fp16_o200"": ""318696"", ""eos_dense"": ""318696"", ""hybrid_minmax_blend_a050"": ""431946"", ""mxbai"": ""159966"", ""qwen3"": ""159966""}"
fiqa	7206	3	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""436530"", ""eos_compact_q4_fp16_o200"": ""21023"", ""eos_dense"": ""21023"", ""hybrid_minmax_blend_a050"": ""260085"", ""mxbai"": ""518526"", ""qwen3"": ""65667""}"
fiqa	7218	1	True	True	False	False	"{""bm25"": 7, ""eos_compact_q4_fp16_o200"": 37, ""eos_dense"": 37, ""hybrid_minmax_blend_a050"": 11, ""mxbai"": 6, ""qwen3"": 3}"	"{""bm25"": 0.3333333333333333, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.3562071871080222, ""qwen3"": 0.5}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""266900"", ""eos_compact_q4_fp16_o200"": ""333674"", ""eos_dense"": ""333674"", ""hybrid_minmax_blend_a050"": ""333674"", ""mxbai"": ""279185"", ""qwen3"": ""94062""}"
fiqa	7221	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 80}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""140266"", ""eos_compact_q4_fp16_o200"": ""120288"", ""eos_dense"": ""120288"", ""hybrid_minmax_blend_a050"": ""204297"", ""mxbai"": ""169076"", ""qwen3"": ""478539""}"
fiqa	7269	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 91, ""qwen3"": 12}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""239484"", ""eos_compact_q4_fp16_o200"": ""488996"", ""eos_dense"": ""488996"", ""hybrid_minmax_blend_a050"": ""151554"", ""mxbai"": ""343586"", ""qwen3"": ""294644""}"
fiqa	7279	4	False	True	False	False	"{""bm25"": 25, ""eos_compact_q4_fp16_o200"": 8, ""eos_dense"": 8, ""hybrid_minmax_blend_a050"": 8, ""mxbai"": 2, ""qwen3"": 3}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.123151194370365, ""eos_dense"": 0.123151194370365, ""hybrid_minmax_blend_a050"": 0.123151194370365, ""mxbai"": 0.5646436081071458, ""qwen3"": 0.48526582273463176}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.25, ""eos_dense"": 0.25, ""hybrid_minmax_blend_a050"": 0.25, ""mxbai"": 1.0, ""qwen3"": 0.75}"	"{""bm25"": ""213373"", ""eos_compact_q4_fp16_o200"": ""315959"", ""eos_dense"": ""315959"", ""hybrid_minmax_blend_a050"": ""213373"", ""mxbai"": ""128048"", ""qwen3"": ""213373""}"
fiqa	7295	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": ""352484"", ""eos_compact_q4_fp16_o200"": ""456470"", ""eos_dense"": ""456470"", ""hybrid_minmax_blend_a050"": ""509879"", ""mxbai"": ""472470"", ""qwen3"": ""222921""}"
fiqa	7311	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 57}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""125355"", ""eos_compact_q4_fp16_o200"": ""412632"", ""eos_dense"": ""412632"", ""hybrid_minmax_blend_a050"": ""412632"", ""mxbai"": ""341034"", ""qwen3"": ""571001""}"
fiqa	7326	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 29}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""35340"", ""eos_compact_q4_fp16_o200"": ""131651"", ""eos_dense"": ""131651"", ""hybrid_minmax_blend_a050"": ""35340"", ""mxbai"": ""340947"", ""qwen3"": ""593445""}"
fiqa	7329	2	True	True	False	False	"{""bm25"": 85, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 2, ""qwen3"": 3}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.38685280723454163, ""qwen3"": 0.30657359638272924}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""215596"", ""eos_compact_q4_fp16_o200"": ""32620"", ""eos_dense"": ""32620"", ""hybrid_minmax_blend_a050"": ""215596"", ""mxbai"": ""391063"", ""qwen3"": ""215596""}"
fiqa	7344	2	False	True	True	True	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.6131471927654585, ""eos_compact_q4_fp16_o200"": 0.30657359638272924, ""eos_dense"": 0.30657359638272924, ""hybrid_minmax_blend_a050"": 0.6131471927654585, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.6131471927654585}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.5, ""qwen3"": 1.0}"	"{""bm25"": ""14368"", ""eos_compact_q4_fp16_o200"": ""150430"", ""eos_dense"": ""150430"", ""hybrid_minmax_blend_a050"": ""14368"", ""mxbai"": ""14368"", ""qwen3"": ""14368""}"
fiqa	7345	3	False	True	False	False	"{""bm25"": 10, ""eos_compact_q4_fp16_o200"": 4, ""eos_dense"": 4, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 2, ""qwen3"": 4}"	"{""bm25"": 0.1356519734324478, ""eos_compact_q4_fp16_o200"": 0.5508095940041027, ""eos_dense"": 0.5508095940041027, ""hybrid_minmax_blend_a050"": 0.20210734650054762, ""mxbai"": 0.43173388439831306, ""qwen3"": 0.20210734650054762}"	"{""bm25"": 0.6666666666666666, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.6666666666666666, ""qwen3"": 1.0}"	"{""bm25"": ""354429"", ""eos_compact_q4_fp16_o200"": ""289073"", ""eos_dense"": ""289073"", ""hybrid_minmax_blend_a050"": ""587111"", ""mxbai"": ""366526"", ""qwen3"": ""9274""}"
fiqa	7377	1	True	True	False	False	"{""bm25"": 8, ""eos_compact_q4_fp16_o200"": 41, ""eos_dense"": 41, ""hybrid_minmax_blend_a050"": 9, ""mxbai"": 5, ""qwen3"": 1}"	"{""bm25"": 0.3154648767857287, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.3010299956639812, ""mxbai"": 0.38685280723454163, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""462984"", ""eos_compact_q4_fp16_o200"": ""148632"", ""eos_dense"": ""148632"", ""hybrid_minmax_blend_a050"": ""381104"", ""mxbai"": ""36284"", ""qwen3"": ""579557""}"
fiqa	7431	1	True	False	False	False	"{""bm25"": 4, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 10, ""mxbai"": 0, ""qwen3"": 19}"	"{""bm25"": 0.43067655807339306, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.2890648263178879, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""2393"", ""eos_compact_q4_fp16_o200"": ""387722"", ""eos_dense"": ""387722"", ""hybrid_minmax_blend_a050"": ""2393"", ""mxbai"": ""494148"", ""qwen3"": ""557734""}"
fiqa	7441	3	True	True	False	False	"{""bm25"": 1, ""eos_compact_q4_fp16_o200"": 34, ""eos_dense"": 34, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 8, ""qwen3"": 3}"	"{""bm25"": 0.46927872602275655, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.23463936301137828, ""mxbai"": 0.14804095548293264, ""qwen3"": 0.23463936301137828}"	"{""bm25"": 0.3333333333333333, ""eos_compact_q4_fp16_o200"": 0.3333333333333333, ""eos_dense"": 0.3333333333333333, ""hybrid_minmax_blend_a050"": 0.6666666666666666, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""537418"", ""eos_compact_q4_fp16_o200"": ""581848"", ""eos_dense"": ""581848"", ""hybrid_minmax_blend_a050"": ""94159"", ""mxbai"": ""80024"", ""qwen3"": ""356726""}"
fiqa	7445	3	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 15}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.6666666666666666}"	"{""bm25"": ""580757"", ""eos_compact_q4_fp16_o200"": ""547553"", ""eos_dense"": ""547553"", ""hybrid_minmax_blend_a050"": ""547553"", ""mxbai"": ""573612"", ""qwen3"": ""284075""}"
fiqa	7448	1	True	True	True	True	"{""bm25"": 2, ""eos_compact_q4_fp16_o200"": 18, ""eos_dense"": 18, ""hybrid_minmax_blend_a050"": 2, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.6309297535714574, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.6309297535714574, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""39436"", ""eos_compact_q4_fp16_o200"": ""106863"", ""eos_dense"": ""106863"", ""hybrid_minmax_blend_a050"": ""313897"", ""mxbai"": ""418150"", ""qwen3"": ""418150""}"
fiqa	7456	1	True	False	False	False	"{""bm25"": 96, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 57, ""qwen3"": 35}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""28604"", ""eos_compact_q4_fp16_o200"": ""494727"", ""eos_dense"": ""494727"", ""hybrid_minmax_blend_a050"": ""494727"", ""mxbai"": ""65147"", ""qwen3"": ""78138""}"
fiqa	7463	5	True	True	False	False	"{""bm25"": 12, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 26, ""mxbai"": 1, ""qwen3"": 4}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.43719949110497325, ""qwen3"": 0.24410763567406354}"	"{""bm25"": 0.2, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.2, ""mxbai"": 1.0, ""qwen3"": 0.6}"	"{""bm25"": ""589256"", ""eos_compact_q4_fp16_o200"": ""62868"", ""eos_dense"": ""62868"", ""hybrid_minmax_blend_a050"": ""62868"", ""mxbai"": ""105634"", ""qwen3"": ""51640""}"
fiqa	7467	1	False	True	True	True	"{""bm25"": 3, ""eos_compact_q4_fp16_o200"": 3, ""eos_dense"": 3, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""516078"", ""eos_compact_q4_fp16_o200"": ""163987"", ""eos_dense"": ""163987"", ""hybrid_minmax_blend_a050"": ""193312"", ""mxbai"": ""193312"", ""qwen3"": ""193312""}"
fiqa	7484	1	False	True	True	True	"{""bm25"": 5, ""eos_compact_q4_fp16_o200"": 6, ""eos_dense"": 6, ""hybrid_minmax_blend_a050"": 6, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.38685280723454163, ""eos_compact_q4_fp16_o200"": 0.3562071871080222, ""eos_dense"": 0.3562071871080222, ""hybrid_minmax_blend_a050"": 0.3562071871080222, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": 1.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 1.0, ""qwen3"": 1.0}"	"{""bm25"": ""76285"", ""eos_compact_q4_fp16_o200"": ""76285"", ""eos_dense"": ""76285"", ""hybrid_minmax_blend_a050"": ""76285"", ""mxbai"": ""444562"", ""qwen3"": ""444562""}"
fiqa	7509	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 0, ""eos_dense"": 0, ""hybrid_minmax_blend_a050"": 0, ""mxbai"": 0, ""qwen3"": 80}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""195156"", ""eos_compact_q4_fp16_o200"": ""566429"", ""eos_dense"": ""566429"", ""hybrid_minmax_blend_a050"": ""195156"", ""mxbai"": ""177036"", ""qwen3"": ""363753""}"
fiqa	7512	1	True	False	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 40, ""eos_dense"": 40, ""hybrid_minmax_blend_a050"": 64, ""mxbai"": 0, ""qwen3"": 13}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.0, ""mxbai"": 0.0, ""qwen3"": 0.0}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 1.0, ""mxbai"": 0.0, ""qwen3"": 1.0}"	"{""bm25"": ""480949"", ""eos_compact_q4_fp16_o200"": ""450760"", ""eos_dense"": ""450760"", ""hybrid_minmax_blend_a050"": ""202985"", ""mxbai"": ""202985"", ""qwen3"": ""487329""}"
fiqa	7513	3	False	True	False	False	"{""bm25"": 0, ""eos_compact_q4_fp16_o200"": 2, ""eos_dense"": 2, ""hybrid_minmax_blend_a050"": 5, ""mxbai"": 7, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.2960819109658653, ""eos_dense"": 0.2960819109658653, ""hybrid_minmax_blend_a050"": 0.1815417925373527, ""mxbai"": 0.1564262420075855, ""qwen3"": 0.2960819109658653}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.6666666666666666, ""eos_dense"": 0.6666666666666666, ""hybrid_minmax_blend_a050"": 0.6666666666666666, ""mxbai"": 0.6666666666666666, ""qwen3"": 1.0}"	"{""bm25"": ""408524"", ""eos_compact_q4_fp16_o200"": ""526859"", ""eos_dense"": ""526859"", ""hybrid_minmax_blend_a050"": ""526859"", ""mxbai"": ""391215"", ""qwen3"": ""526859""}"
fiqa	7529	2	False	True	False	False	"{""bm25"": 11, ""eos_compact_q4_fp16_o200"": 1, ""eos_dense"": 1, ""hybrid_minmax_blend_a050"": 1, ""mxbai"": 1, ""qwen3"": 2}"	"{""bm25"": 0.0, ""eos_compact_q4_fp16_o200"": 0.6131471927654585, ""eos_dense"": 0.6131471927654585, ""hybrid_minmax_blend_a050"": 0.6131471927654585, ""mxbai"": 0.6131471927654585, ""qwen3"": 0.38685280723454163}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 1.0, ""eos_dense"": 1.0, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.5, ""qwen3"": 1.0}"	"{""bm25"": ""88823"", ""eos_compact_q4_fp16_o200"": ""293626"", ""eos_dense"": ""293626"", ""hybrid_minmax_blend_a050"": ""293626"", ""mxbai"": ""293626"", ""qwen3"": ""464337""}"
fiqa	7533	2	False	False	False	False	"{""bm25"": 7, ""eos_compact_q4_fp16_o200"": 8, ""eos_dense"": 8, ""hybrid_minmax_blend_a050"": 3, ""mxbai"": 68, ""qwen3"": 6}"	"{""bm25"": 0.20438239758848614, ""eos_compact_q4_fp16_o200"": 0.19342640361727081, ""eos_dense"": 0.19342640361727081, ""hybrid_minmax_blend_a050"": 0.30657359638272924, ""mxbai"": 0.0, ""qwen3"": 0.2184074368181642}"	"{""bm25"": 0.5, ""eos_compact_q4_fp16_o200"": 0.5, ""eos_dense"": 0.5, ""hybrid_minmax_blend_a050"": 0.5, ""mxbai"": 0.5, ""qwen3"": 0.5}"	"{""bm25"": ""316230"", ""eos_compact_q4_fp16_o200"": ""526664"", ""eos_dense"": ""526664"", ""hybrid_minmax_blend_a050"": ""526664"", ""mxbai"": ""563986"", ""qwen3"": ""315105""}"
fiqa	7534	3	True	True	True	True	"{""bm25"": 10, ""eos_compact_q4_fp16_o200"": 13, ""eos_dense"": 13, ""hybrid_minmax_blend_a050"": 4, ""mxbai"": 1, ""qwen3"": 1}"	"{""bm25"": 0.1356519734324478, ""eos_compact_q4_fp16_o200"": 0.0, ""eos_dense"": 0.0, ""hybrid_minmax_blend_a050"": 0.20210734650054762, ""mxbai"": 0.46927872602275655, ""qwen3"": 0.46927872602275655}"	"{""bm25"": 0.6666666666666666, ""eos_compact_q4_fp16_o200"": 0.3333333333333333, ""eos_dense"": 0.3333333333333333, ""hybrid_minmax_blend_a050"": 0.6666666666666666, ""mxbai"": 0.6666666666666666, ""qwen3"": 0.6666666666666666}"	"{""bm25"": ""30324"", ""eos_compact_q4_fp16_o200"": ""426157"", ""eos_dense"": ""426157"", ""hybrid_minmax_blend_a050"": ""426157"", ""mxbai"": ""175821"", ""qwen3"": ""175821""}"
